#router1, port on router1, router2, port on router 2, failure start, failure end
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051697.0,1336051697.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051700.0,1336051704.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051705.0,1336051707.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051708.0,1336051710.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051719.0,1336051720.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051721.0,1336051723.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051732.0,1336051747.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051754.0,1336051762.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051767.0,1336051799.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051804.0,1336051834.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051839.0,1336051842.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051847.0,1336051858.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051863.0,1336051865.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051866.0,1336051870.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051871.0,1336051873.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051874.0,1336051874.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051877.0,1336051878.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051879.0,1336051881.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051882.0,1336051886.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051890.0,1336051900.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051904.0,1336051944.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051949.0,1336051954.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051959.0,1336051964.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051969.0,1336051974.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051979.0,1336051989.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336051994.0,1336051999.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052004.0,1336052005.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052010.0,1336052011.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052012.0,1336052016.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052017.0,1336052019.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052024.0,1336052026.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052027.0,1336052029.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052034.0,1336052034.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052042.0,1336052044.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052050.0,1336052061.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052066.0,1336052070.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052075.0,1336052081.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052085.0,1336052094.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052099.0,1336052106.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052116.0,1336052125.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052130.0,1336052131.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052136.0,1336052145.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052150.0,1336052151.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052156.0,1336052161.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052171.0,1336052174.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052175.0,1336052176.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052177.0,1336052179.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052180.0,1336052182.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052187.0,1336052189.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052190.0,1336052195.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052196.0,1336052197.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052198.0,1336052200.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052201.0,1336052203.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052206.0,1336052227.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052232.0,1336052260.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052265.0,1336052267.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052275.0,1336052280.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052282.0,1336052287.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052292.0,1336052295.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052300.0,1336052302.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052307.0,1336052325.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052328.0,1336052329.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052330.0,1336052332.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052333.0,1336052337.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052338.0,1336052341.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052343.0,1336052344.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052345.0,1336052348.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052351.0,1336052353.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052355.0,1336052357.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052359.0,1336052363.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052368.0,1336052373.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052383.0,1336052391.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052396.0,1336052406.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052411.0,1336052418.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336052423.0,1336060249.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336060253.0,1336060253.0
oak-core1,TenGigE0/4/0/2,svl-isp1,GigabitEthernet2/0/0,1336060518.0,1337673116.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1343886102.0,1343886255.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1344441179.0,1344441323.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1346189451.0,1346189587.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1347148212.0,1347148400.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1349973671.0,1349973974.0
riv-agg1,GigabitEthernet4/0/5,vv-cc-1,GigabitEthernet0/1,1350815412.0,1350815563.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1290005325.0,1290008718.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1306196359.0,1306198228.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1306198238.0,1314782491.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1314782508.0,1327579970.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327580006.0,1327580149.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327580324.0,1327580453.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327580663.0,1327580760.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327580891.0,1327581265.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327581288.0,1327581505.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327581540.0,1327581628.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327581920.0,1327582073.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327582095.0,1327582452.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327590008.0,1327591357.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327592811.0,1327592947.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593149.0,1327593171.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593224.0,1327593237.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593365.0,1327593378.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593480.0,1327593549.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593714.0,1327593719.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327593760.0,1327593765.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327595364.0,1327595388.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327595637.0,1327595642.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327595652.0,1327595666.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327595844.0,1327595863.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1327595953.0,1327596099.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1329379188.0,1329379193.0
fre-agg3,Serial1/1,wh-cc,Serial2/0,1344663123.0,1344682570.0
pep-gw,??,riv-agg1,??,1311700622.0,1311700622.0
pep-gw,??,riv-agg1,??,1311700623.0,1311700623.0
pep-gw,??,riv-agg1,??,1311700624.0,1311700624.0
pep-gw,??,riv-agg1,??,1311700625.0,1311700625.0
pep-gw,??,riv-agg1,??,1311700626.0,1311700626.0
pep-gw,??,riv-agg1,??,1311700627.0,1311700627.0
pep-gw,??,riv-agg1,??,1311700628.0,1311700628.0
pep-gw,??,riv-agg1,??,1311700629.0,1311700629.0
pep-gw,??,riv-agg1,??,1311700630.0,1311700630.0
pep-gw,??,riv-agg1,??,1311700631.0,1311700631.0
pep-gw,??,riv-agg1,??,1311700632.0,1311700632.0
pep-gw,??,riv-agg1,??,1311700633.0,1311700633.0
pep-gw,??,riv-agg1,??,1311700635.0,1311700635.0
pep-gw,??,riv-agg1,??,1311700636.0,1311700636.0
pep-gw,??,riv-agg1,??,1311700637.0,1311700637.0
pep-gw,??,riv-agg1,??,1311700638.0,1311700638.0
pep-gw,??,riv-agg1,??,1311700639.0,1311700639.0
pep-gw,??,riv-agg1,??,1311700640.0,1311700640.0
pep-gw,??,riv-agg1,??,1311700641.0,1311700641.0
pep-gw,??,riv-agg1,??,1311700642.0,1311700642.0
pep-gw,??,riv-agg1,??,1311700643.0,1311700643.0
pep-gw,??,riv-agg1,??,1311700644.0,1311700644.0
pep-gw,??,riv-agg1,??,1311700645.0,1311700645.0
pep-gw,??,riv-agg1,??,1311700646.0,1311700646.0
pep-gw,??,riv-agg1,??,1311700647.0,1311700647.0
pep-gw,??,riv-agg1,??,1311700650.0,1311700650.0
pep-gw,??,riv-agg1,??,1311700651.0,1311700651.0
pep-gw,??,riv-agg1,??,1311700652.0,1311700652.0
pep-gw,??,riv-agg1,??,1311700653.0,1311700653.0
pep-gw,??,riv-agg1,??,1311700654.0,1311700654.0
pep-gw,??,riv-agg1,??,1311700655.0,1311700655.0
pep-gw,??,riv-agg1,??,1311700656.0,1311700656.0
pep-gw,??,riv-agg1,??,1311700657.0,1311700657.0
pep-gw,??,riv-agg1,??,1311700658.0,1311700658.0
pep-gw,??,riv-agg1,??,1311700659.0,1311700659.0
pep-gw,??,riv-agg1,??,1311700660.0,1311700660.0
pep-gw,??,riv-agg1,??,1311700661.0,1311700661.0
pep-gw,??,riv-agg1,??,1311700663.0,1311700663.0
pep-gw,??,riv-agg1,??,1311700664.0,1311700664.0
pep-gw,??,riv-agg1,??,1311700665.0,1311700665.0
pep-gw,??,riv-agg1,??,1311700666.0,1311700666.0
pep-gw,??,riv-agg1,??,1311700667.0,1311700667.0
pep-gw,??,riv-agg1,??,1311700670.0,1311700670.0
pep-gw,??,riv-agg1,??,1311700672.0,1311700672.0
pep-gw,??,riv-agg1,??,1311700673.0,1311700673.0
pep-gw,??,riv-agg1,??,1311700674.0,1311700674.0
pep-gw,??,riv-agg1,??,1311700675.0,1311700675.0
pep-gw,??,riv-agg1,??,1311700676.0,1311700676.0
pep-gw,??,riv-agg1,??,1311700677.0,1311700677.0
pep-gw,??,riv-agg1,??,1311700678.0,1311700678.0
pep-gw,??,riv-agg1,??,1311700679.0,1311700679.0
pep-gw,??,riv-agg1,??,1311700680.0,1311700680.0
pep-gw,??,riv-agg1,??,1311700681.0,1311700681.0
pep-gw,??,riv-agg1,??,1311700682.0,1311700682.0
pep-gw,??,riv-agg1,??,1311700683.0,1311700683.0
pep-gw,??,riv-agg1,??,1311700684.0,1311700684.0
pep-gw,??,riv-agg1,??,1311700685.0,1311700685.0
pep-gw,??,riv-agg1,??,1311700686.0,1311700686.0
pep-gw,??,riv-agg1,??,1311700687.0,1311700687.0
pep-gw,??,riv-agg1,??,1311700688.0,1311700688.0
pep-gw,??,riv-agg1,??,1311700689.0,1311700689.0
pep-gw,??,riv-agg1,??,1311700690.0,1311700690.0
pep-gw,??,riv-agg1,??,1311700691.0,1311700691.0
pep-gw,??,riv-agg1,??,1311700692.0,1311700692.0
pep-gw,??,riv-agg1,??,1311700696.0,1311700696.0
pep-gw,??,riv-agg1,??,1311700697.0,1311700697.0
pep-gw,??,riv-agg1,??,1311700699.0,1311700699.0
pep-gw,??,riv-agg1,??,1311700700.0,1311700700.0
pep-gw,??,riv-agg1,??,1311700701.0,1311700701.0
pep-gw,??,riv-agg1,??,1311700702.0,1311700702.0
pep-gw,??,riv-agg1,??,1311700703.0,1311700703.0
pep-gw,??,riv-agg1,??,1311700704.0,1311700704.0
pep-gw,??,riv-agg1,??,1311700705.0,1311700705.0
pep-gw,??,riv-agg1,??,1311700706.0,1311700706.0
pep-gw,??,riv-agg1,??,1311700707.0,1311700707.0
pep-gw,??,riv-agg1,??,1311700708.0,1311700708.0
pep-gw,??,riv-agg1,??,1311700709.0,1311700709.0
pep-gw,??,riv-agg1,??,1311700710.0,1311700710.0
pep-gw,??,riv-agg1,??,1311700711.0,1311700711.0
pep-gw,??,riv-agg1,??,1311700712.0,1311700712.0
pep-gw,??,riv-agg1,??,1311700713.0,1311700713.0
pep-gw,??,riv-agg1,??,1311700715.0,1311700716.0
pep-gw,??,riv-agg1,??,1311700717.0,1311700717.0
pep-gw,??,riv-agg1,??,1311700718.0,1311700718.0
pep-gw,??,riv-agg1,??,1311700719.0,1311700719.0
pep-gw,??,riv-agg1,??,1311700720.0,1311700720.0
pep-gw,??,riv-agg1,??,1311700721.0,1311700721.0
pep-gw,??,riv-agg1,??,1311700722.0,1311700722.0
pep-gw,??,riv-agg1,??,1311700723.0,1311700723.0
pep-gw,??,riv-agg1,??,1311700724.0,1311700724.0
pep-gw,??,riv-agg1,??,1311700725.0,1311700725.0
pep-gw,??,riv-agg1,??,1311700726.0,1311700726.0
pep-gw,??,riv-agg1,??,1311700727.0,1311700727.0
pep-gw,??,riv-agg1,??,1311700728.0,1311700728.0
pep-gw,??,riv-agg1,??,1311700729.0,1311700729.0
pep-gw,??,riv-agg1,??,1311700730.0,1311700730.0
pep-gw,??,riv-agg1,??,1311700731.0,1311700731.0
pep-gw,??,riv-agg1,??,1311700732.0,1311700732.0
pep-gw,??,riv-agg1,??,1311700733.0,1311700733.0
pep-gw,??,riv-agg1,??,1311700738.0,1311700738.0
pep-gw,??,riv-agg1,??,1311700739.0,1311700739.0
pep-gw,??,riv-agg1,??,1311700740.0,1311700740.0
pep-gw,??,riv-agg1,??,1311700741.0,1311700741.0
pep-gw,??,riv-agg1,??,1311700742.0,1311700742.0
pep-gw,??,riv-agg1,??,1311700743.0,1311700744.0
pep-gw,??,riv-agg1,??,1311700745.0,1311700745.0
pep-gw,??,riv-agg1,??,1311700746.0,1311700746.0
pep-gw,??,riv-agg1,??,1311700747.0,1311700747.0
pep-gw,??,riv-agg1,??,1311700748.0,1311700748.0
pep-gw,??,riv-agg1,??,1311700749.0,1311700749.0
pep-gw,??,riv-agg1,??,1311700750.0,1311700750.0
pep-gw,??,riv-agg1,??,1311700751.0,1311700751.0
pep-gw,??,riv-agg1,??,1311700752.0,1311700752.0
pep-gw,??,riv-agg1,??,1311700753.0,1311700753.0
pep-gw,??,riv-agg1,??,1311700754.0,1311700754.0
pep-gw,??,riv-agg1,??,1311700755.0,1311700755.0
pep-gw,??,riv-agg1,??,1311700756.0,1311700756.0
pep-gw,??,riv-agg1,??,1311700757.0,1311700757.0
pep-gw,??,riv-agg1,??,1311700760.0,1311700760.0
pep-gw,??,riv-agg1,??,1311700761.0,1311700761.0
pep-gw,??,riv-agg1,??,1311700764.0,1311700765.0
pep-gw,??,riv-agg1,??,1311700766.0,1311700766.0
pep-gw,??,riv-agg1,??,1311700767.0,1311700767.0
pep-gw,??,riv-agg1,??,1311700768.0,1311700768.0
pep-gw,??,riv-agg1,??,1311700769.0,1311700769.0
pep-gw,??,riv-agg1,??,1311700770.0,1311700770.0
pep-gw,??,riv-agg1,??,1311700771.0,1311700771.0
pep-gw,??,riv-agg1,??,1311700772.0,1311700772.0
pep-gw,??,riv-agg1,??,1311700773.0,1311700773.0
pep-gw,??,riv-agg1,??,1311700774.0,1311700774.0
pep-gw,??,riv-agg1,??,1311700775.0,1311700775.0
pep-gw,??,riv-agg1,??,1311700776.0,1311700776.0
pep-gw,??,riv-agg1,??,1311700777.0,1311700777.0
pep-gw,??,riv-agg1,??,1311700778.0,1311700778.0
pep-gw,??,riv-agg1,??,1311700779.0,1311700779.0
pep-gw,??,riv-agg1,??,1311700780.0,1311700780.0
pep-gw,??,riv-agg1,??,1311700781.0,1311700781.0
pep-gw,??,riv-agg1,??,1311700782.0,1311700782.0
pep-gw,??,riv-agg1,??,1311700783.0,1311700783.0
pep-gw,??,riv-agg1,??,1311700784.0,1311700784.0
pep-gw,??,riv-agg1,??,1311700785.0,1311700785.0
pep-gw,??,riv-agg1,??,1311700786.0,1311700786.0
pep-gw,??,riv-agg1,??,1311700787.0,1311700787.0
pep-gw,??,riv-agg1,??,1311700788.0,1311700788.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1302868862.0,1302869090.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1319101507.0,1319101672.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1324999461.0,1325000055.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1325000101.0,1325001132.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1325190099.0,1325190685.0
cuy-cc-1,GigabitEthernet0/1,sdg-agg2,GigabitEthernet0/0/2,1344615367.0,1344615372.0
lax-core2,TenGigE0/0/0/1,svl-core1,TenGigE0/5/0/2,1287693117.0,1287699800.0
lax-core2,TenGigE0/0/0/1,svl-core1,TenGigE0/5/0/2,1287701026.0,1287701027.0
lax-core1,??,sdg-agg2,??,1334848063.0,1334848076.0
lax-core1,??,sdg-agg2,??,1334848122.0,1334848130.0
lax-core1,??,sdg-agg2,??,1334848141.0,1334850326.0
lax-core1,??,sdg-agg2,??,1334850347.0,1334850358.0
lax-core1,??,sdg-agg2,??,1334850368.0,1334850375.0
lax-core1,??,sdg-agg2,??,1334850443.0,1334850452.0
lax-core1,??,sdg-agg2,??,1334850480.0,1334850481.0
lax-core1,??,sdg-agg2,??,1334850900.0,1334868437.0
lax-core1,??,sdg-agg2,??,1334873877.0,1334894112.0
lax-core1,??,sdg-agg2,??,1334894703.0,1334894707.0
lax-core1,??,sdg-agg2,??,1342083996.0,1342084204.0
lax-core1,??,sdg-agg2,??,1342085615.0,1342086664.0
lax-core1,??,sdg-agg2,??,1342091636.0,1342092694.0
lax-core1,??,sdg-agg2,??,1344326278.0,1344342065.0
lax-core1,??,sdg-agg2,??,1344615367.0,1344615368.0
lax-core1,??,sdg-agg2,??,1346830349.0,1346830779.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1317193506.0,1317193722.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1319965469.0,1319965474.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1320342090.0,1320342586.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1320343719.0,1320343737.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1320344547.0,1320344623.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1321196586.0,1321196591.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1321415545.0,1321415550.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1322765184.0,1322785700.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1323381481.0,1323381623.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1324872278.0,1324872283.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1328716771.0,1328716776.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1329104169.0,1329104174.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1329509082.0,1329509087.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1330620024.0,1330620029.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1330957680.0,1330957684.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1330958900.0,1330958932.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1331321438.0,1331321443.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1331795074.0,1331795079.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1331965985.0,1331965990.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1333063640.0,1333063662.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1333271991.0,1333271996.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1333512385.0,1333512390.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1333954250.0,1333954255.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334171181.0,1334171186.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334382353.0,1334382358.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334866338.0,1334866347.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334866353.0,1334866358.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334866363.0,1334866371.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334866382.0,1334866396.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334866407.0,1334866419.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876075.0,1334876080.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876085.0,1334876093.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876108.0,1334876118.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876131.0,1334876139.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876146.0,1334876163.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876179.0,1334876189.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876194.0,1334876199.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1334876204.0,1334876214.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335666326.0,1335666331.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335668974.0,1335668979.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335669249.0,1335669255.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335669260.0,1335669265.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335669428.0,1335669433.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335669442.0,1335669447.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1335787275.0,1335787280.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1336057756.0,1336057761.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1336143106.0,1336143111.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1338782384.0,1338782390.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1338894008.0,1338894013.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339799670.0,1339799675.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339799847.0,1339799852.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339799919.0,1339799923.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339800011.0,1339800016.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339800129.0,1339800134.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1339967853.0,1339967858.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1340313235.0,1340313240.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1340812552.0,1340812752.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1340837114.0,1340837119.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1341104071.0,1341104076.0
las-coe,GigabitEthernet0/2,mod-coe,GigabitEthernet0/2,1341177123.0,1341177128.0
