#ip addr, router1, port on router1, valid till
137.164.32.69,msa-cc,Serial2/0,1245286814
205.155.141.99,bg-cc-gk,FastEthernet0/0,253402300799
207.62.102.30,imp-cc-gk,FastEthernet0/1,1173488568
207.62.102.30,imp-cc-gk,GigabitEthernet0/0,1279930164
207.62.101.10,imp-cc-gk,GigabitEthernet0/0,1310516228
207.233.124.15,imp-cc-gk,GigabitEthernet0/0,253402300799
137.164.21.115,bak-ts-mgmt,FastEthernet0/0,1287020171
137.164.19.164,bak-ts-mgmt,FastEthernet0/0,253402300799
1.1.1.1,bak-ts-mgmt,Loopback0,253402300799
137.164.23.153,cenic-tus,GigabitEthernet1/47,253402300799
207.62.80.2,cenic-tus,Vlan80,253402300799
192.168.0.254,cenic-tus,Vlan192,1321589186
192.168.0.254,cenic-tus,Vlan192,253402300799
137.164.39.244,cenic-tus,Loopback0,253402300799
137.164.23.155,cenic-tus,GigabitEthernet1/48,253402300799
10.80.10.5,mer-cc-gk,FastEthernet0/1,1140224887
198.189.251.15,mer-cc-gk,FastEthernet0/0,253402300799
160.227.129.10,cuy-cc-gk,FastEthernet0/0,253402300799
137.164.6.194,cj-usd-ts,Ethernet0,1337416212
1.1.1.1,cj-usd-ts,Loopback0,1337416212
209.129.161.250,lan-cc-gk,FastEthernet0/0,253402300799
204.102.114.65,fulirv-csu-1,GigabitEthernet0/3,253402300799
137.164.1.219,fulirv-csu-1,GigabitEthernet0/1,253402300799
137.164.39.94,fulirv-csu-1,Loopback0,253402300799
137.164.42.151,tucson-sw-1-mgmt,Vlan463,253402300799
137.164.38.113,sa-cc-1,GigabitEthernet0/3,253402300799
137.164.35.137,sa-cc-1,GigabitEthernet0/1,253402300799
137.164.39.110,sa-cc-1,Loopback0,253402300799
137.164.41.164,mlml-sw-1-mgmt,Vlan110,253402300799
137.164.41.187,mb-csu-sw-1-mgmt,Vlan110,253402300799
198.189.7.17,ker-cc-1,GigabitEthernet0/3,253402300799
137.164.32.161,ker-cc-1,GigabitEthernet0/1,253402300799
137.164.39.100,ker-cc-1,Loopback0,253402300799
10.100.100.10,sdg-sw-1-mgmt,Vlan209,1288033527
137.164.18.68,sdg-sw-1-mgmt,Vlan10,1290153613
192.168.0.2,sdg-sw-1-mgmt,Vlan400,1228734119
137.164.34.85,mono-coe,Serial1/1,253402300799
137.164.3.5,mono-coe,Serial1/0,253402300799
137.164.39.186,mono-coe,Loopback0,253402300799
163.150.246.1,mono-coe,FastEthernet4/1,253402300799
137.164.10.193,mono-coe,FastEthernet4/0,253402300799
137.164.6.18,fre-coe-ts,Ethernet0,1335342614
1.1.1.1,fre-coe-ts,Loopback0,1335342614
165.196.0.28,lr-ccd-1,GigabitEthernet0/2,253402300799
137.164.42.217,lr-ccd-1,GigabitEthernet0/1,253402300799
137.164.39.103,lr-ccd-1,Loopback0,253402300799
137.164.32.189,lr-ccd-2,Serial2/0,1230142866
165.196.0.25,lr-ccd-2,GigabitEthernet0/3,253402300799
137.164.1.205,lr-ccd-2,GigabitEthernet0/2,253402300799
137.164.50.19,lr-ccd-2,GigabitEthernet0/1,1303175489
165.196.0.30,lr-ccd-2,FastEthernet0/0,1230142866
137.164.39.90,lr-ccd-2,Loopback0,253402300799
137.164.19.2,paix-15540-1,FastEthernet0,1317078019
137.164.31.147,paix-15540-1,Loopback0,1317078019
137.164.31.39,paix-15540-1,Wave0,1315883136
192.168.19.2,paix-15540-1,EthernetDcc4/1/0,1317078019
137.164.31.25,paix-15540-1,Wave1,1095246153
137.164.31.36,paix-15540-1,Wave1,1316559990
192.86.78.2,ful-cc-2,GigabitEthernet0/3,253402300799
137.164.34.89,ful-cc-2,GigabitEthernet0/2,253402300799
137.164.50.17,ful-cc-2,GigabitEthernet0/1,1327025618
137.164.3.34,ful-cc-2,GigabitEthernet0/1,253402300799
137.164.39.221,ful-cc-2,Loopback0,253402300799
192.86.78.1,ful-cc-1,GigabitEthernet0/3,1220058731
192.86.78.3,ful-cc-1,GigabitEthernet0/3,253402300799
137.164.23.91,ful-cc-1,Serial1/0,1327975976
137.164.3.43,ful-cc-1,GigabitEthernet0/1,253402300799
137.164.39.137,ful-cc-1,Loopback0,253402300799
137.164.34.88,ful-cc-1,GigabitEthernet0/2,253402300799
137.164.19.4,paix-15540-2,FastEthernet0,1317078019
137.164.31.154,paix-15540-2,Loopback0,1317078019
137.164.31.36,paix-15540-2,Wave1,1095246153
137.164.31.25,paix-15540-2,Wave1,1286507132
192.168.19.4,paix-15540-2,EthernetDcc4/1/0,1106265770
192.168.1.2,paix-15540-2,EthernetDcc4/1/0,1317078019
137.164.31.34,paix-15540-2,Wave0,1317078019
192.168.2.2,paix-15540-2,EthernetDcc4/0/0,1317078019
137.164.34.97,la-usd-1,GigabitEthernet0/3,1198462235
137.164.13.225,la-usd-1,TenGigabitEthernet2/2,253402300799
137.164.1.137,la-usd-1,TenGigabitEthernet2/1,253402300799
137.164.39.217,la-usd-1,Loopback0,1268775984
137.164.2.5,la-usd-1,Loopback0,253402300799
137.164.6.65,la-usd-1,FastEthernet4/0,1268775984
137.164.13.249,la-usd-1,GigabitEthernet0/2,1268775984
137.164.6.67,la-usd-1,GigabitEthernet1/2,1339722676
137.164.1.16,la-usd-1,GigabitEthernet1/1,1274922787
137.164.34.33,la-usd-1,POS1/0,1268775984
137.164.41.243,la-usd-1,GigabitEthernet0/1,1268775984
137.164.6.65,la-usd-2,FastEthernet0/0/0,1198980012
137.164.34.96,la-usd-2,GigabitEthernet4/0/0,1198980012
137.164.34.33,la-usd-2,POS1/0/0,1198980012
137.164.39.57,la-usd-2,Loopback0,1198980012
137.164.13.225,la-usd-2,GigabitEthernet6/0/0,1198980012
207.231.244.4,svl-px1,GigabitEthernet0/0/9.704,253402300799
137.164.131.114,svl-px1,GigabitEthernet1/0/0.4,1249355150
137.164.47.21,svl-px1,GigabitEthernet2/0/0,253402300799
137.164.46.13,svl-px1,GigabitEthernet4/0/0,253402300799
137.164.131.94,svl-px1,GigabitEthernet6/0/0,253402300799
207.231.247.4,svl-px1,GigabitEthernet0/0/9.705,253402300799
77.1.110.1,svl-px1,Ethernet2,253402300799
64.57.20.215,svl-px1,GigabitEthernet5/1/0,1331251673
64.57.20.221,svl-px1,GigabitEthernet4/1/0,1331251673
137.164.50.101,svl-px1,GigabitEthernet0/0/8,1294877127
137.164.47.173,svl-px1,GigabitEthernet3/0/0,253402300799
137.164.16.48,svl-px1,Loopback0,253402300799
137.164.46.15,svl-px1,GigabitEthernet5/0/0,253402300799
137.164.46.205,svl-px1,GigabitEthernet7/0/0,253402300799
137.164.47.152,svl-px1,GigabitEthernet7/0/0.632,1321848370
192.168.1.2,svl-px1,GigabitEthernet4/0/0.650,1253027141
137.164.131.238,svl-px1,GigabitEthernet1/0/0.482,1267013124
137.164.131.62,svl-px1,GigabitEthernet1/0/0.482,253402300799
137.164.50.14,pom-csu-sw-2-mgmt,Vlan110,1344082341
137.164.50.14,pom-csu-sw-2-mgmt,Vlan252,253402300799
137.164.41.43,fre-csu-sw-1-mgmt,Vlan110,253402300799
137.164.42.142,bestel-sw-mgmt,Vlan11,1129316407
137.164.6.51,137.164.6.51,VLAN10,1089892813
198.189.56.30,198.189.56.30,FastEthernet0/0,1099559960
209.129.10.15,209.129.10.15,FastEthernet0/0,1099559961
137.164.18.61,pwave-paix-sw-1,Vlan9,253402300799
10.7.7.12,pwave-paix-sw-1,Vlan526,1231358724
205.154.225.1,nusd-gw,GigabitEthernet0/3,1274317217
137.164.1.35,nusd-gw,GigabitEthernet0/1,1274317217
137.164.39.239,nusd-gw,Loopback0,1274317217
137.164.46.85,bak-agg2,GigabitEthernet0/0/0,1338390398
137.164.46.87,bak-agg2,GigabitEthernet0/0/1,1338390398
137.164.46.89,bak-agg2,GigabitEthernet0/0/2,1338390398
137.164.46.92,bak-agg2,GigabitEthernet0/0/3,253402300799
137.164.41.129,bak-agg2,GigabitEthernet0/0/6,253402300799
137.164.32.160,bak-agg2,GigabitEthernet0/0/7,253402300799
137.164.46.94,bak-agg2,GigabitEthernet0/0/8,1236691305
137.164.46.96,bak-agg2,GigabitEthernet0/0/9,1236691305
137.164.46.209,bak-agg2,GigabitEthernet3/0/0,253402300799
137.164.16.101,bak-agg2,Loopback0,253402300799
137.164.16.1,bak-agg2,Loopback1,253402300799
137.164.46.247,bak-agg2,GigabitEthernet7/0/0,253402300799
137.164.22.139,bak-agg2,POS6/0,1224141012
137.164.22.122,sac-dc2,GigabitEthernet4/0.42,1101240160
137.164.18.177,sac-dc2,GigabitEthernet4/1.131,1279839917
137.164.33.190,sac-dc2,ATM2/0.360,1102680162
137.164.32.202,sac-dc2,POS7/0:7,1166040115
137.145.28.5,sac-dc2,Ethernet0,1173585720
137.164.32.206,sac-dc2,Serial7/0:4,1290600331
192.168.69.70,sac-dc2,Serial7/0:3,1100116968
137.164.32.204,sac-dc2,Serial7/0:3,1290600331
137.164.33.184,sac-dc2,Serial7/0:2,1226434519
137.164.32.212,sac-dc2,Serial7/0:1,1224702623
137.164.33.244,sac-dc2,ATM2/0.365,1102680162
137.164.23.73,sac-dc2,GigabitEthernet3/0,1118991775
137.164.41.244,sac-dc2,GigabitEthernet3/0,1165363324
137.164.41.246,sac-dc2,GigabitEthernet3/0,1209136221
137.164.42.216,sac-dc2,GigabitEthernet3/1,1237950641
137.164.40.101,sac-dc2,GigabitEthernet3/2,1096354961
137.164.40.101,sac-dc2,GigabitEthernet3/2,1290643208
137.164.19.54,sac-dc2,GigabitEthernet2/2.100,1195257786
137.164.23.94,sac-dc2,GigabitEthernet2/1,1190660588
137.164.32.154,sac-dc2,GigabitEthernet2/1,1209136221
137.164.41.193,sac-dc2,GigabitEthernet2/0,1238511906
137.164.46.153,sac-dc2,GigabitEthernet2/3,1218064227
137.164.46.151,sac-dc2,GigabitEthernet2/2,1290643208
137.164.16.1,sac-dc2,Loopback1,1290643208
137.164.22.145,sac-dc2,POS6/0,1159182196
137.164.22.243,sac-dc2,POS6/0,1208963412
192.168.100.1,sac-dc2,GigabitEthernet2/1.410,1192907002
137.164.43.4,sac-dc2,GigabitEthernet2/1.410,1192921392
137.164.23.94,sac-dc2,GigabitEthernet2/1.400,1195589014
137.164.40.14,sac-dc2,GigabitEthernet4/0.24,1288911939
137.164.18.162,sac-dc2,GigabitEthernet4/0.10,1290643208
137.164.22.120,sac-dc2,GigabitEthernet4/0.22,1101240160
137.164.40.103,sac-dc2,GigabitEthernet4/2,1290643208
137.164.22.113,sac-dc2,GigabitEthernet4/0.20,1210979423
137.164.32.210,sac-dc2,Serial7/0:6,1222384230
137.164.16.17,sac-dc2,Loopback0,1290643208
137.164.22.154,sac-dc2,GigabitEthernet4/1,1203134923
137.164.32.208,sac-dc2,Serial7/0:5,1201320231
137.164.40.18,sac-dc2,GigabitEthernet4/0.28,1290629133
137.164.32.204,sac-dc2,Serial5/2,1100116968
137.164.46.84,bak-agg1,GigabitEthernet0/0/0,1338390398
137.164.46.86,bak-agg1,GigabitEthernet0/0/1,1338390398
137.164.46.88,bak-agg1,GigabitEthernet0/0/2,1338390398
137.164.46.90,bak-agg1,GigabitEthernet0/0/3,253402300799
137.164.35.58,bak-agg1,GigabitEthernet0/0/4,253402300799
137.164.33.216,bak-agg1,GigabitEthernet0/0/5,1249067120
137.164.33.217,bak-agg1,GigabitEthernet0/0/5,253402300799
137.164.46.74,bak-agg1,POS6/0,1299665636
137.164.46.98,bak-agg1,GigabitEthernet0/0/8,1236691305
137.164.3.53,bak-agg1,GigabitEthernet0/0/8,253402300799
137.164.46.100,bak-agg1,GigabitEthernet0/0/9,1236691305
137.164.19.161,bak-agg1,Loopback3,1285715164
137.164.46.210,bak-agg1,GigabitEthernet2/0/0,253402300799
137.164.33.56,bak-agg1,POS1/1,253402300799
137.164.32.230,bak-agg1,POS3/0:10,1214593814
137.164.46.208,bak-agg1,GigabitEthernet3/0/0,253402300799
137.164.16.100,bak-agg1,Loopback0,253402300799
137.164.16.1,bak-agg1,Loopback1,253402300799
137.164.19.161,bak-agg1,GigabitEthernet0/0/9.10,253402300799
137.164.32.232,bak-agg1,Serial3/0:1,1296245208
137.164.22.140,bak-agg1,POS7/0,1267142714
137.164.46.74,bak-agg1,POS7/0,1338390398
137.164.32.234,bak-agg1,Serial3/0:5,1296230730
207.62.190.10,ohl-cc-1,GigabitEthernet0/3,253402300799
137.164.34.144,ohl-cc-1,GigabitEthernet0/2,253402300799
137.164.1.73,ohl-cc-1,GigabitEthernet0/1,253402300799
137.164.39.51,ohl-cc-1,Loopback0,253402300799
137.164.32.33,coc-cc,Serial2/0,1311988377
207.233.120.1,coc-cc,GigabitEthernet0/3,253402300799
137.164.34.140,coc-cc,GigabitEthernet0/2,253402300799
137.164.34.125,coc-cc,GigabitEthernet0/1,253402300799
207.233.120.1,coc-cc,FastEthernet0/0,1215824781
137.164.39.19,coc-cc,Loopback0,253402300799
137.164.33.114,csu-asr-1,Serial2/1:0,253402300799
198.189.255.33,csu-asr-1,GigabitEthernet0/3,253402300799
198.189.255.17,csu-asr-1,GigabitEthernet0/2,253402300799
137.164.2.19,csu-asr-1,Loopback0,253402300799
137.164.33.114,csu-asr-1,Serial2/0:0,1294452787
137.164.1.207,csu-asr-1,Serial1/0,253402300799
137.164.42.214,sb-csu-sw-1-mgmt,Vlan110,253402300799
204.17.179.252,sol-cc-1,GigabitEthernet0/3,253402300799
137.164.34.154,sol-cc-1,GigabitEthernet0/2,253402300799
137.164.1.67,sol-cc-1,GigabitEthernet0/1,253402300799
137.164.39.27,sol-cc-1,Loopback0,253402300799
207.233.32.1,sm-cc,GigabitEthernet0/3,253402300799
137.164.50.41,sm-cc,GigabitEthernet0/1,253402300799
207.233.32.1,sm-cc,FastEthernet0/0,1216429881
137.164.39.26,sm-cc,Loopback0,253402300799
137.164.32.47,sm-cc,Serial2/0,1312420385
137.164.6.98,riv-coe-ts,Ethernet0,1317371411
1.1.1.1,riv-coe-ts,Loopback0,1317371411
130.65.120.4,sj-csu-ts-mgmt,Ethernet0,1160037631
130.65.12.1,sj-csu-ts-mgmt,Ethernet0,253402300799
1.1.1.1,sj-csu-ts-mgmt,Loopback0,253402300799
137.164.7.210,sha-coe-ts,Ethernet0,1337243412
1.1.1.1,sha-coe-ts,Loopback0,1337243412
207.62.73.113,las-cc-gk,Vlan2,253402300799
204.102.252.116,las-cc-gk,FastEthernet0/0,1201914513
204.102.252.116,las-cc-gk,FastEthernet0/0,1233364131
198.188.255.69,las-cc-gk,FastEthernet0/0,1334967318
209.129.150.2,las-cc-gk,Vlan5,1229735334
198.188.255.69,las-cc-gk,FastEthernet0/1,253402300799
137.164.6.81,ora-coe-2,FastEthernet0/0/0,1197511212
137.164.34.62,ora-coe-2,POS1/0/0,1197511212
137.164.39.39,ora-coe-2,Loopback0,1197511212
137.164.34.95,ora-coe-2,GigabitEthernet5/0/0,1197511212
209.79.69.222,ora-coe-2,GigabitEthernet6/0/0,1197511212
137.164.6.146,mad-coe-ts,Ethernet0,1338107413
1.1.1.1,mad-coe-ts,Loopback0,1338107413
137.164.1.165,ora-coe-1,TenGigabitEthernet2/3,1313629999
137.164.1.160,ora-coe-1,TenGigabitEthernet2/2,1273799234
209.79.69.174,ora-coe-1,TenGigabitEthernet2/2,253402300799
137.164.1.155,ora-coe-1,TenGigabitEthernet2/1,253402300799
137.164.39.216,ora-coe-1,Loopback0,1273060801
137.164.2.10,ora-coe-1,Loopback0,253402300799
209.79.69.174,ora-coe-1,GigabitEthernet0/2,1273060801
137.164.6.83,ora-coe-1,GigabitEthernet1/2,253402300799
137.164.34.94,ora-coe-1,GigabitEthernet0/3,1273060801
137.164.34.44,ora-coe-1,GigabitEthernet1/1,1316049185
137.164.41.241,ora-coe-1,GigabitEthernet0/1,1273060801
137.164.42.138,univdr-sw-1-mgmt,Vlan11,1328140821
204.102.252.81,lah-cc,GigabitEthernet0/3,253402300799
198.188.255.14,lah-cc,GigabitEthernet0/2,253402300799
137.164.35.227,lah-cc,GigabitEthernet0/1,253402300799
137.145.112.33,lah-cc,Serial0,1140991236
137.164.39.30,lah-cc,Loopback0,253402300799
137.164.32.55,lah-cc,Serial1/0,253402300799
204.102.252.81,lah-cc,Ethernet0,1140991236
204.102.252.81,lah-cc,FastEthernet0/0,1217679034
207.233.97.229,gle-cc-gk,FastEthernet0/0,253402300799
137.164.34.44,ora-coe,GigabitEthernet0/3,1273626466
137.164.6.81,ora-coe,FastEthernet0/0/0,1197511200
137.164.41.241,ora-coe,GigabitEthernet0/1,1274490015
137.164.32.73,ora-coe,POS0/1/0,1197511200
137.164.39.39,ora-coe,Loopback0,1197511200
137.164.39.216,ora-coe,Loopback0,1274490015
209.79.69.222,ora-coe,GigabitEthernet6/0/0,1197511200
209.79.69.174,ora-coe,GigabitEthernet0/2,1273799234
137.164.34.62,ora-coe,POS3/0,1215651930
137.164.34.62,ora-coe,POS1/0/0,1197511200
137.164.6.81,ora-coe,FastEthernet4/0,1274490015
198.189.14.250,yos-cc-gk,FastEthernet0/0,253402300799
137.164.41.91,sj-csu-sw-2-mgmt,Vlan110,253402300799
137.164.13.93,sac-coe,GigabitEthernet6/0/0,1200708001
137.164.32.203,sac-coe,POS0/1/0,1200708001
137.164.39.97,sac-coe,Loopback0,1200708001
137.164.39.219,sac-coe,Loopback0,1299204017
137.164.34.23,sac-coe,Serial3/1,1220404330
137.164.9.145,sac-coe,FastEthernet0/0/0,1200708001
137.164.34.99,sac-coe,GigabitEthernet4/0/0,1200708001
207.166.6.1,sac-coe,FastEthernet0/0/1,1200708001
137.164.34.23,sac-coe,Serial1/0/1,1200708001
137.164.34.19,sac-coe,GigabitEthernet0/3,1298686024
137.164.13.253,sac-coe,GigabitEthernet0/2,1297303660
137.164.41.247,sac-coe,GigabitEthernet0/1,1299204017
207.166.6.1,sac-coe,FastEthernet4/1,1202436380
137.164.9.145,sac-coe,FastEthernet4/0,1299204017
137.164.42.254,la-csu-sw-2-mgmt,Vlan110,253402300799
137.164.18.113,svl-sw-4-mgmt,Vlan10,1287716409
137.164.35.6,cc-ec,Serial0/0,1195655044
209.129.62.1,cc-ec,Ethernet0/0,1195655044
209.129.62.1,cc-ec,FastEthernet0/0,1333800893
137.164.39.231,cc-ec,Loopback0,1333800893
137.164.35.6,cc-ec,Serial0/0/0,1333800893
137.164.18.8,lax-15530-1,FastEthernet0,1333911635
192.168.1.101,lax-15530-1,EthernetDcc9/0/0,1260015248
137.164.31.4,lax-15530-1,EthernetDcc10/0/0,1333911635
137.164.31.138,lax-15530-1,Loopback0,1333911635
192.168.50.5,lax-15530-1,GigabitPhy2/0/2,1158678199
137.164.38.33,rh-cc,FastEthernet0/1,1227493558
137.164.32.105,rh-cc,Serial2/0,253402300799
207.233.58.254,rh-cc,GigabitEthernet0/2,253402300799
137.164.50.81,rh-cc,GigabitEthernet0/1,253402300799
207.233.58.254,rh-cc,FastEthernet0/0,1227493558
137.164.39.53,rh-cc,Loopback0,253402300799
209.129.155.249,chabot-cc-1,GigabitEthernet0/3,253402300799
137.164.34.160,chabot-cc-1,GigabitEthernet0/2,1313457176
137.164.1.77,chabot-cc-1,GigabitEthernet0/1,253402300799
137.164.39.193,chabot-cc-1,Loopback0,253402300799
137.164.39.101,sut-coe,Loopback0,253402300799
137.164.13.93,sut-coe,GigabitEthernet0/2.30,253402300799
137.164.13.97,sut-coe,GigabitEthernet2/0,253402300799
137.164.9.193,sut-coe,FastEthernet0/0/0,1155949631
137.164.13.97,sut-coe,FastEthernet0/0/0,1157418410
137.164.9.193,sut-coe,FastEthernet0/0/0,1194138652
137.164.32.211,sut-coe,Serial1/0/0,1194138652
137.164.34.78,sut-coe,Serial1/0/1,1194138652
137.164.13.97,sut-coe,FastEthernet1/0,1222304758
137.164.9.193,sut-coe,FastEthernet1/1,253402300799
137.164.34.10,sut-coe,GigabitEthernet0/3,253402300799
137.164.13.97,sut-coe,FastEthernet0/0/1,1155949631
137.164.13.97,sut-coe,FastEthernet0/0/1,1194138652
137.164.35.8,sut-coe,GigabitEthernet0/1,253402300799
137.164.32.211,sut-coe,Serial4/0,1222391160
137.164.34.78,sut-coe,Serial4/1,1219453833
137.164.32.200,sut-coe,Serial4/1,253402300799
137.164.22.235,riv-dc2,GigabitEthernet0/3,1125054175
137.164.24.125,riv-dc2,GigabitEthernet0/2,1123945391
137.164.24.125,riv-dc2,GigabitEthernet0/2,1201550615
137.164.24.125,riv-dc2,GigabitEthernet0/2,1220497815
137.164.22.75,riv-dc2,GigabitEthernet0/1,1333911638
137.164.16.58,riv-dc2,Loopback0,1333911638
137.164.42.125,riv-dc2,GigabitEthernet0/0.11,1139961789
137.164.42.125,riv-dc2,GigabitEthernet0/0.11,1225393821
137.164.42.81,riv-dc2,GigabitEthernet0/0.10,1225393821
137.164.22.239,riv-dc2,GigabitEthernet1/3,1333911638
137.164.22.235,riv-dc2,GigabitEthernet1/0,1126796574
137.164.22.231,riv-dc2,POS3/0,1225365024
192.168.1.1,riv-dc2,Ethernet0,1140840194
198.189.56.30,cma-csu-gk,FastEthernet0/0,253402300799
192.168.1.1,riv-dc1,Ethernet0,1140840194
137.164.46.225,riv-dc1,GigabitEthernet5/0,1333911638
137.164.46.227,riv-dc1,GigabitEthernet5/1,1333911638
137.164.32.164,riv-dc1,GigabitEthernet4/3,1225293011
137.164.32.214,riv-dc1,GigabitEthernet4/2,1225293011
137.164.35.126,riv-dc1,GigabitEthernet4/1,1225293011
137.164.22.244,riv-dc1,GigabitEthernet4/0,1225293011
137.164.22.238,riv-dc1,GigabitEthernet0/0.110,1143547391
137.164.16.57,riv-dc1,Loopback0,1333911638
137.164.22.229,riv-dc1,POS2/0,1177729324
137.164.22.229,riv-dc1,POS2/0,1333911638
137.164.42.110,riv-dc1,GigabitEthernet0/0.11,1213139416
137.164.42.65,riv-dc1,GigabitEthernet0/0.10,1225393821
137.164.22.244,riv-dc1,GigabitEthernet1/2,1175814110
137.164.46.231,riv-dc1,GigabitEthernet1/2,1333911638
137.164.22.238,riv-dc1,GigabitEthernet1/3,1333911638
137.164.46.229,riv-dc1,GigabitEthernet1/0,1333911638
137.164.42.209,riv-dc1,GigabitEthernet1/1,1225293011
137.164.22.236,riv-dc1,GigabitEthernet0/3.472,1225365024
137.164.24.121,riv-dc1,GigabitEthernet0/2,1220497815
137.164.22.74,riv-dc1,GigabitEthernet0/1,1333911638
137.164.22.138,riv-dc1,POS3/0,1224141012
137.164.42.14,riv-dc1,GigabitEthernet0/3.458,1126782176
137.164.42.1,riv-dc1,GigabitEthernet0/3.458,1225365024
137.164.22.233,riv-dc1,GigabitEthernet0/3.470,1126796574
137.164.6.82,ora-coe-ts,Ethernet0,1285230606
1.1.1.1,ora-coe-ts,Loopback0,1285230606
207.233.109.21,vc-cc-gk,FastEthernet0/0,253402300799
205.155.154.25,sanjose-cc-gk,FastEthernet0/0,253402300799
137.164.34.92,tul-coe-1,GigabitEthernet0/2,1188695171
137.164.34.92,tul-coe-1,GigabitEthernet0/2,1197565883
137.164.13.245,tul-coe-1,GigabitEthernet0/1,1188695171
137.164.13.245,tul-coe-1,GigabitEthernet0/1,1197565883
137.164.39.215,tul-coe-1,Loopback0,1188695171
137.164.39.215,tul-coe-1,Loopback0,1197565883
137.164.41.205,tul-coe-1,POS1/0,1162346824
137.164.41.211,tul-coe-1,POS1/0,1188695171
137.164.41.211,tul-coe-1,POS1/0,1197565883
171.64.17.232,stan-ts,Ethernet0,1333926041
1.1.1.1,stan-ts,Loopback0,1333926041
205.155.195.226,but-coe,GigabitEthernet6/0/0,1202528862
137.164.39.137,but-coe,Loopback0,1202528862
137.164.39.64,but-coe,Loopback0,253402300799
137.164.34.10,but-coe,Serial1/1,1218589534
137.164.7.145,but-coe,FastEthernet0/0/0,1202528862
137.164.32.183,but-coe,Serial1/0/0,1202528862
137.164.34.10,but-coe,Serial1/0/1,1202528862
205.155.195.226,but-coe,GigabitEthernet0/3,253402300799
137.164.34.62,but-coe,GigabitEthernet0/2,253402300799
137.164.32.75,but-coe,GigabitEthernet0/1,253402300799
137.164.50.49,but-coe,FastEthernet4/1,1254532435
137.164.7.145,but-coe,FastEthernet4/0,1334798046
137.164.32.229,tul-coe-2,Serial1/0/0,1163038072
137.164.34.93,tul-coe-2,GigabitEthernet6/0/0,1221526813
137.164.34.29,tul-coe-2,Serial1/0/1,1221526813
137.164.6.129,tul-coe-2,FastEthernet0/0/0,1221526813
137.164.13.5,tul-coe-2,FastEthernet0/0/1,1221526813
137.164.39.110,tul-coe-2,Loopback0,1221526813
207.233.7.150,msj-cc-gk,FastEthernet0/0,253402300799
207.62.81.1,woo-cc,GigabitEthernet0/3,253402300799
137.164.32.155,woo-cc,Serial1/0,253402300799
137.164.39.63,woo-cc,Loopback0,253402300799
137.164.1.51,woo-cc,GigabitEthernet0/2,1238548328
137.164.1.50,woo-cc,GigabitEthernet0/2,253402300799
137.164.41.227,eb-csu-sw-2-mgmt,Vlan110,253402300799
137.164.42.149,higley-sw-1-mgmt,Vlan463,253402300799
137.164.42.154,redrock-sw-2,Vlan463,253402300799
207.62.184.4,cab-cc-1,GigabitEthernet0/2,253402300799
137.164.34.121,cab-cc-1,GigabitEthernet0/1,253402300799
137.164.39.242,cab-cc-1,Loopback0,253402300799
209.129.17.1,209.129.28.24,Vlan1,1099559962
209.129.28.24,209.129.28.24,FastEthernet0/0,1099559962
137.164.19.201,slo-dis-sw-1,Vlan10,253402300799
137.164.19.202,slo-dis-sw-2,Vlan10,253402300799
207.233.70.1,lb-pcc,GigabitEthernet0/3,253402300799
137.164.1.19,lb-pcc,Serial1/0,253402300799
137.164.39.238,lb-pcc,Loopback0,253402300799
137.164.29.18,svl-gk,FastEthernet0/0,253402300799
137.164.19.125,chow1-agg-sw-1,Vlan10,253402300799
205.155.154.250,sanjose-cc-1,GigabitEthernet0/3,1322964856
205.155.154.254,sanjose-cc-1,GigabitEthernet0/3,253402300799
137.164.1.55,sanjose-cc-1,GigabitEthernet0/2,1312506792
137.164.1.53,sanjose-cc-1,GigabitEthernet0/1,253402300799
137.164.39.253,sanjose-cc-1,Loopback0,253402300799
209.129.62.1,cc-ec-1,GigabitEthernet0/3,253402300799
137.164.34.141,cc-ec-1,GigabitEthernet0/2,253402300799
137.164.1.91,cc-ec-1,GigabitEthernet0/1,253402300799
137.164.39.192,cc-ec-1,Loopback0,253402300799
137.164.1.231,ala-coe-1,Port-channel30,253402300799
137.164.38.137,ala-coe-1,Port-channel2,253402300799
137.164.39.231,ala-coe-1,Loopback0,253402300799
137.164.34.183,com-cc,FastEthernet0/1,1308917553
137.164.34.183,com-cc,GigabitEthernet0/2,253402300799
