Route	Actual_Path_Weight	Optimal_Path_Weight
38643	inf	inf
38644	inf	inf
38645	inf	inf
38646	inf	inf
38647	inf	inf
38648	inf	inf
38649	inf	inf
38650	inf	inf
38651	inf	inf
38652	inf	inf
38653	inf	inf
38654	inf	inf
38655	inf	inf
38656	inf	inf
38657	inf	inf
38658	inf	inf
38659	inf	inf
38660	inf	inf
38661	inf	inf
38662	inf	inf
38663	inf	inf
38664	inf	inf
38665	inf	inf
38666	inf	inf
38667	inf	inf
38668	inf	inf
38669	11110	11110
38670	11110	11110
38671	11110	11110
38672	11110	11110
38673	11110	11110
38674	11110	11110
38675	11110	11110
38676	11110	11110
38677	11110	11110
38678	11110	11110
38679	11110	11110
38680	11110	11110
38681	11110	11110
38682	11110	11110
38683	11110	11110
38684	11110	11110
38685	11110	11110
38686	11110	11110
38687	11110	11110
38688	11110	11110
38689	11110	11110
38690	11110	11110
38691	11110	11110
38692	11110	11110
38693	11110	11110
38694	11110	11110
38695	11110	11110
38696	11110	11110
38697	11110	11110
38698	11110	11110
38699	11110	11110
38700	11110	11110
38701	11110	11110
38702	11110	11110
38703	11110	11110
38704	11110	11110
38705	11110	11110
38706	11110	11110
38707	11110	11110
38708	11110	11110
38709	11110	11110
38710	11110	11110
38711	11110	11110
38712	11110	11110
38713	11110	11110
38714	11110	11110
38715	11110	11110
38716	11110	11110
38717	11110	11110
38718	11110	11110
38719	11110	11110
38720	11110	11110
38721	11110	11110
38722	11110	11110
38723	11110	11110
38724	11110	11110
38725	11110	11110
38726	11110	11110
38727	11110	11110
38728	11110	11110
38729	11110	11110
38730	11110	11110
38731	11110	11110
38732	11110	11110
38733	11110	11110
38734	11110	11110
38735	11110	11110
38736	11110	11110
38737	11110	11110
38738	11110	11110
38739	11110	11110
38740	11110	11110
38741	11110	11110
38742	11110	11110
38743	11110	11110
38744	11110	11110
38745	11110	11110
38746	11110	11110
38747	11110	11110
38748	11110	11110
38749	11110	11110
38750	11110	11110
38751	11110	11110
38752	11110	11110
38753	11110	11110
38754	11110	11110
38755	11110	11110
38756	12110	12110
38757	12110	12110
38758	12110	12110
38759	12110	12110
38760	12110	12110
38761	12110	12110
38762	12110	12110
38763	12110	12110
38764	12110	12110
38765	12110	12110
38766	12110	12110
38767	12110	12110
38768	12110	12110
38769	12110	12110
38770	12110	12110
38771	12110	12110
38772	12110	12110
38773	12110	12110
38774	12110	12110
38775	12110	12110
38776	12110	12110
38777	12110	12110
38778	12110	12110
38779	12110	12110
38780	12110	12110
38781	12110	12110
38782	12110	12110
38783	12110	12110
38784	12110	12110
38785	12110	12110
38786	12110	12110
38787	12110	12110
38788	12110	12110
38789	12110	12110
38790	12110	12110
38791	12110	12110
38792	12110	12110
38793	12110	12110
38794	12110	12110
38795	12110	12110
38796	12110	12110
38797	12110	12110
38798	12110	12110
38799	12110	12110
38800	12110	12110
38801	12110	12110
38802	12110	12110
38803	12110	12110
38804	12110	12110
38805	12110	12110
38806	12110	12110
38807	12110	12110
38808	12110	12110
38809	12110	12110
38810	12110	12110
38811	12110	12110
38812	12110	12110
38813	12110	12110
38814	12110	12110
38815	12110	12110
38816	12110	12110
38817	12110	12110
38818	12110	12110
38819	12110	12110
38820	12110	12110
38821	12110	12110
38822	12110	12110
38823	12110	12110
38824	12110	12110
38825	12110	12110
38826	12110	12110
38827	12110	12110
38828	12110	12110
38829	12110	12110
38830	12110	12110
38831	12110	12110
38832	12110	12110
38833	12110	12110
38834	12110	12110
38835	12110	12110
38836	12110	12110
38837	12110	12110
38838	12110	12110
38839	12110	12110
38840	12110	12110
38841	12110	12110
38842	12110	12110
38843	12110	12110
38844	12110	12110
38845	12110	12110
38846	12110	12110
38847	12110	12110
38848	12110	12110
38849	12110	12110
38850	12110	12110
38851	12110	12110
38852	12009	12009
38853	12009	12009
38854	12009	12009
38855	12009	12009
38856	12009	12009
38857	12009	12009
38858	12009	12009
38859	12009	12009
38860	12009	12009
38861	12009	12009
38862	12009	12009
38863	12009	12009
38864	12009	12009
38865	12009	12009
38866	12009	12009
38867	12009	12009
38868	12009	12009
38869	12009	12009
38870	12009	12009
38871	12009	12009
38872	12009	12009
38873	12009	12009
38874	12009	12009
38875	12009	12009
38876	12009	12009
38877	12009	12009
38878	12009	12009
38879	12009	12009
38880	12009	12009
38881	12009	12009
38882	12009	12009
38883	12009	12009
38884	12009	12009
38885	12009	12009
38886	12009	12009
38887	12009	12009
38888	12009	12009
38889	12009	12009
38890	12009	12009
38891	12009	12009
38892	12009	12009
38893	12009	12009
38894	12009	12009
38895	12009	12009
38896	12009	12009
38897	12009	12009
38898	12009	12009
38899	12009	12009
38900	12009	12009
38901	12009	12009
38902	12009	12009
38903	12009	12009
38904	12009	12009
38905	12009	12009
38906	12009	12009
38907	12009	12009
38908	12009	12009
38909	12009	12009
38910	12009	12009
38911	12009	12009
38912	12009	12009
38913	12009	12009
38914	12009	12009
38915	12009	12009
38916	12009	12009
38917	12009	12009
38918	12009	12009
38919	12009	12009
38920	12009	12009
38921	12009	12009
38922	12009	12009
38923	12009	12009
38924	12009	12009
38925	12009	12009
38926	12009	12009
38927	12009	12009
38928	12009	12009
38929	12009	12009
38930	12009	12009
38931	12009	12009
38932	12009	12009
38933	12009	12009
38934	12009	12009
38935	12009	12009
38936	12009	12009
38937	12009	12009
38938	12009	12009
38939	11010	11010
38940	11010	11010
38941	11010	11010
38942	11010	11010
38943	11010	11010
38944	11010	11010
38945	11010	11010
38946	11010	11010
38947	11010	11010
38948	11010	11010
38949	11010	11010
38950	11010	11010
38951	11010	11010
38952	11010	11010
38953	11010	11010
38954	11010	11010
38955	11010	11010
38956	11010	11010
38957	11010	11010
38958	11010	11010
38959	11010	11010
38960	11010	11010
38961	11010	11010
38962	11010	11010
38963	11010	11010
38964	11010	11010
38965	11010	11010
38966	11010	11010
38967	11010	11010
38968	11010	11010
38969	11010	11010
38970	11010	11010
38971	11010	11010
38972	11010	11010
38973	11010	11010
38974	11010	11010
38975	11010	11010
38976	11010	11010
38977	11010	11010
38978	11010	11010
38979	11010	11010
38980	11010	11010
38981	11010	11010
38982	11010	11010
38983	11010	11010
38984	11010	11010
38985	11010	11010
38986	11010	11010
38987	11010	11010
38988	11010	11010
38989	11010	11010
38990	11010	11010
38991	11010	11010
38992	11010	11010
38993	11010	11010
38994	11010	11010
38995	11010	11010
38996	11010	11010
38997	11010	11010
38998	11010	11010
38999	11010	11010
39000	11010	11010
39001	11010	11010
39002	11010	1010
39003	11010	1010
39004	11010	1010
39005	11010	1010
39006	11010	11010
39007	inf	11010
39008	11010	1010
39009	11010	1010
39010	inf	11010
39011	11010	11010
39012	11010	11010
39013	11010	11010
39014	11010	11010
39015	11010	11010
39016	11010	11010
39017	11010	11010
39018	11010	11010
39019	11010	11010
39020	11010	11010
39021	11010	11010
39022	11010	11010
39023	11010	11010
39024	11010	11010
39025	11010	11010
39026	11010	11010
39027	11010	11010
39028	11010	11010
39029	11010	11010
39030	11010	11010
39031	11010	11010
39032	11010	11010
39033	11010	11010
39034	11010	11010
39035	11010	11010
39036	11010	11010
39037	inf	inf
39038	10110	2110
39039	inf	inf
39040	inf	inf
39041	inf	inf
39042	inf	inf
39043	inf	inf
39044	inf	inf
39045	inf	inf
39046	inf	inf
39047	inf	inf
39048	inf	inf
39049	inf	inf
39050	inf	inf
39051	inf	inf
39052	inf	inf
39053	inf	inf
39054	inf	inf
39055	inf	inf
39056	inf	inf
39057	inf	inf
39058	inf	inf
39059	inf	inf
39060	inf	inf
39061	inf	inf
39062	inf	inf
39063	inf	inf
39064	inf	inf
39065	inf	inf
39066	inf	inf
39067	10110	2110
39068	inf	inf
39069	inf	inf
39070	inf	inf
39071	inf	inf
39072	inf	inf
39073	inf	inf
39074	inf	inf
39075	inf	inf
39076	inf	inf
39077	inf	inf
39078	inf	inf
39079	inf	inf
39080	inf	inf
39081	inf	inf
39082	inf	inf
39083	inf	inf
39084	inf	inf
39085	inf	inf
39086	inf	inf
39087	inf	inf
39088	inf	inf
39089	inf	inf
39090	inf	inf
39091	inf	inf
39092	inf	inf
39093	inf	inf
39094	inf	inf
39095	inf	inf
39096	inf	inf
39097	inf	inf
39098	inf	inf
39099	inf	inf
39100	inf	inf
39101	inf	inf
39102	inf	inf
39103	inf	inf
39104	inf	inf
39105	inf	inf
39106	inf	inf
39107	inf	inf
39108	inf	inf
39109	inf	inf
39110	inf	inf
39111	inf	inf
39112	inf	inf
39113	inf	inf
39114	inf	inf
39115	inf	inf
39116	inf	inf
39117	inf	inf
39118	inf	inf
39119	inf	inf
39120	inf	inf
39121	inf	inf
39122	inf	inf
39123	inf	inf
39124	inf	inf
39125	inf	inf
39126	inf	inf
39127	inf	inf
39128	inf	inf
39129	inf	inf
39130	inf	inf
39131	inf	inf
39132	inf	inf
39133	inf	inf
39134	inf	inf
39135	inf	inf
39136	inf	inf
39137	inf	inf
39138	inf	inf
39139	inf	inf
39140	inf	inf
39141	inf	inf
39142	inf	inf
39143	inf	inf
39144	inf	inf
39145	inf	inf
39146	inf	inf
39147	inf	inf
39148	inf	inf
39149	inf	inf
39150	inf	inf
39151	inf	inf
39152	inf	inf
39153	10110	2110
39154	inf	inf
39155	inf	inf
39156	inf	inf
39157	inf	inf
39158	inf	inf
39159	inf	inf
39160	inf	inf
39161	inf	inf
39162	inf	inf
39163	inf	inf
39164	inf	inf
39165	inf	inf
39166	inf	inf
39167	inf	inf
39168	inf	inf
39169	3010	3010
39170	3010	3010
39171	3010	3010
39172	3010	3010
39173	3010	3010
39174	3010	3010
39175	3010	3010
39176	3010	3010
39177	3010	3010
39178	3010	3010
39179	3010	3010
39180	3010	3010
39181	3010	3010
39182	3010	3010
39183	3010	3010
39184	3010	3010
39185	3010	3010
39186	3010	3010
39187	3010	3010
39188	3010	3010
39189	3010	3010
39190	3010	3010
39191	3010	3010
39192	3010	3010
39193	3010	3010
39194	3010	3010
39195	3010	3010
39196	3010	3010
39197	3010	3010
39198	3010	3010
39199	3010	3010
39200	3010	3010
39201	3010	3010
39202	3010	3010
39203	3010	3010
39204	3010	3010
39205	3010	3010
39206	3010	3010
39207	3010	3010
39208	3010	3010
39209	3010	3010
39210	3010	3010
39211	3010	3010
39212	3010	3010
39213	3010	3010
39214	3010	3010
39215	3010	3010
39216	3010	3010
39217	3010	3010
39218	3010	3010
39219	3010	3010
39220	3010	3010
39221	3010	3010
39222	3010	3010
39223	3010	3010
39224	3010	3010
39225	3010	3010
39226	3010	3010
39227	3010	3010
39228	3010	3010
39229	3010	3010
39230	3010	3010
39231	3010	3010
39232	3010	3010
39233	3010	3010
39234	3010	3010
39235	3010	3010
39236	3010	3010
39237	3010	3010
39238	3010	3010
39239	3010	3010
39240	3010	3010
39241	3010	3010
39242	3010	3010
39243	3010	3010
39244	3010	3010
39245	3010	3010
39246	3010	3010
39247	3010	3010
39248	3010	3010
39249	3010	3010
39250	3010	3010
39251	3010	3010
39252	3010	3010
39253	3010	3010
39254	3010	3010
39255	3010	3010
39256	3210	3210
39257	3210	3210
39258	3210	3210
39259	3110	3110
39260	3110	3110
39261	inf	3310
39262	inf	3310
39263	inf	3310
39264	inf	3310
39265	inf	3310
39266	inf	3310
39267	inf	3310
39268	inf	3310
39269	inf	3310
39270	inf	3310
39271	inf	3310
39272	inf	3310
39273	inf	3310
39274	inf	3310
39275	inf	3310
39276	inf	3310
39277	inf	3310
39278	inf	3310
39279	inf	3310
39280	inf	3310
39281	inf	3310
39282	inf	3310
39283	inf	3310
39284	inf	3310
39285	inf	3310
39286	inf	3310
39287	inf	3310
39288	inf	3310
39289	inf	3310
39290	inf	3310
39291	inf	3310
39292	inf	3310
39293	inf	3310
39294	inf	3310
39295	inf	3310
39296	inf	3310
39297	inf	3310
39298	inf	3310
39299	inf	3310
39300	inf	3310
39301	inf	3310
39302	inf	3310
39303	inf	3310
39304	inf	3310
39305	inf	3310
39306	inf	3310
39307	inf	3310
39308	inf	3310
39309	inf	3310
39310	inf	3310
39311	inf	3310
39312	inf	3310
39313	inf	3310
39314	inf	3310
39315	inf	3310
39316	inf	3310
39317	inf	3310
39318	inf	3310
39319	inf	3310
39320	inf	3310
39321	inf	3310
39322	inf	3310
39323	inf	3310
39324	inf	3310
39325	inf	3310
39326	inf	3310
39327	inf	3310
39328	inf	3310
39329	inf	3310
39330	inf	3310
39331	inf	3310
39332	inf	3310
39333	inf	3310
39334	3310	3310
39335	inf	3310
39336	inf	3310
39337	inf	3310
39338	inf	3310
39339	inf	3310
39340	inf	3310
39341	inf	3310
39342	inf	3310
39343	inf	3310
39344	inf	3310
39345	inf	3310
39346	inf	3310
39347	inf	3310
39348	inf	3520
39349	inf	3520
39350	inf	3520
39351	inf	3520
39352	inf	3520
39353	inf	3520
39354	inf	3520
39355	inf	3520
39356	inf	3520
39357	inf	3520
39358	inf	3520
39359	inf	3520
39360	inf	3520
39361	9000	9000
39362	9000	9000
39363	9000	9000
39364	9000	9000
39365	9000	9000
39366	9000	9000
39367	9000	9000
39368	9000	9000
39369	9000	9000
39370	9000	9000
39371	9000	9000
39372	9000	9000
39373	9000	9000
39374	9000	9000
39375	9000	9000
39376	9000	9000
39377	9000	9000
39378	9000	9000
39379	9000	9000
39380	9000	9000
39381	9000	9000
39382	9000	9000
39383	9000	9000
39384	9000	9000
39385	9000	9000
39386	9000	9000
39387	9000	9000
39388	9000	9000
39389	9000	9000
39390	9000	9000
39391	9000	9000
39392	9000	9000
39393	9000	9000
39394	9000	9000
39395	9000	9000
39396	9000	9000
39397	9000	9000
39398	9000	9000
39399	9000	9000
39400	11010	1010
39401	inf	9000
39402	inf	9000
39403	inf	9000
39404	inf	9000
39405	inf	9000
39406	11110	1010
39407	11110	1010
39408	9000	9000
39409	9000	9000
39410	9000	9000
39411	9000	9000
39412	9000	9000
39413	9000	9000
39414	9000	9000
39415	9000	9000
39416	9000	9000
39417	9000	9000
39418	9000	9000
39419	9000	9000
39420	9000	9000
39421	9000	9000
39422	9000	9000
39423	9000	9000
39424	9000	9000
39425	9000	9000
39426	9000	9000
39427	9000	9000
39428	9000	9000
39429	9000	9000
39430	9000	9000
39431	9000	9000
39432	9000	9000
39433	9000	9000
39434	9000	9000
39435	9000	9000
39436	9000	9000
39437	9000	9000
39438	9000	9000
39439	9000	9000
39440	9000	9000
39441	9000	9000
39442	9000	9000
39443	9000	9000
39444	9000	9000
39445	9000	9000
39446	9000	9000
39447	9000	9000
39448	9000	9000
39449	9000	9000
39450	9000	9000
39451	9000	9000
39452	9000	9000
39453	9000	9000
39454	9000	9000
39455	9000	9000
39456	9000	9000
39457	9000	9000
39458	9000	9000
39459	9000	9000
39460	9000	9000
39461	9000	9000
39462	9000	9000
39463	9000	9000
39464	inf	inf
39465	inf	inf
39466	inf	inf
39467	inf	inf
39468	inf	inf
39469	inf	inf
39470	inf	inf
39471	inf	inf
39472	inf	inf
39473	inf	inf
39474	inf	inf
39475	inf	inf
39476	inf	inf
39477	inf	inf
39478	inf	inf
39479	inf	inf
39480	inf	inf
39481	inf	inf
39482	inf	inf
39483	inf	inf
39484	inf	inf
39485	inf	inf
39486	inf	inf
39487	inf	inf
39488	inf	inf
39489	inf	inf
39490	inf	inf
39491	inf	inf
39492	inf	inf
39493	inf	inf
39494	inf	inf
39495	inf	inf
39496	inf	inf
39497	inf	inf
39498	inf	inf
39499	inf	inf
39500	inf	inf
39501	inf	inf
39502	inf	inf
39503	inf	inf
39504	inf	inf
39505	inf	inf
39506	inf	inf
39507	inf	inf
39508	inf	inf
39509	inf	inf
39510	91991	11999
39511	91991	11999
39512	inf	inf
39513	inf	inf
39514	inf	inf
39515	inf	inf
39516	inf	inf
39517	inf	inf
39518	inf	inf
39519	inf	inf
39520	inf	inf
39521	inf	inf
39522	inf	inf
39523	inf	inf
39524	inf	inf
39525	inf	inf
39526	inf	inf
39527	inf	inf
39528	inf	inf
39529	inf	inf
39530	inf	inf
39531	inf	inf
39532	inf	inf
39533	inf	inf
39534	inf	inf
39535	inf	inf
39536	inf	inf
39537	inf	inf
39538	inf	inf
39539	inf	inf
39540	inf	inf
39541	inf	inf
39542	inf	inf
39543	inf	inf
39544	inf	inf
39545	inf	inf
39546	inf	inf
39547	inf	inf
39548	inf	inf
39549	inf	inf
39550	inf	inf
39551	inf	inf
39552	12119	12119
39553	12119	12119
39554	12119	12119
39555	inf	inf
39556	inf	inf
39557	inf	inf
39558	inf	inf
39559	inf	inf
39560	inf	inf
39561	inf	inf
39562	inf	inf
39563	inf	inf
39564	inf	inf
39565	inf	inf
39566	inf	inf
39567	inf	inf
39568	inf	inf
39569	inf	inf
39570	inf	inf
39571	inf	inf
39572	inf	inf
39573	inf	inf
39574	inf	inf
39575	inf	inf
39576	inf	inf
39577	inf	inf
39578	inf	inf
39579	inf	inf
39580	inf	inf
39581	inf	inf
39582	inf	inf
39583	inf	inf
39584	inf	inf
39585	inf	inf
39586	inf	inf
39587	inf	inf
39588	inf	inf
39589	inf	inf
39590	inf	inf
39591	inf	inf
39592	inf	inf
39593	inf	inf
39594	inf	inf
39595	inf	inf
39596	inf	inf
39597	inf	inf
39598	inf	inf
39599	inf	inf
39600	inf	inf
39601	inf	inf
39602	inf	inf
39603	inf	inf
39604	inf	inf
39605	inf	inf
39606	inf	inf
39607	inf	inf
39608	inf	inf
39609	inf	inf
39610	inf	inf
39611	inf	inf
39612	inf	inf
39613	inf	inf
39614	inf	inf
39615	inf	inf
39616	inf	inf
39617	inf	inf
39618	inf	inf
39619	inf	inf
39620	inf	inf
39621	inf	inf
39622	inf	inf
39623	inf	inf
39624	inf	inf
39625	inf	inf
39626	inf	inf
39627	inf	inf
39628	inf	inf
39629	inf	inf
39630	inf	inf
39631	inf	inf
39632	inf	inf
39633	inf	inf
39634	inf	inf
39635	inf	inf
39636	inf	inf
39637	inf	inf
39638	inf	inf
39639	inf	inf
39640	inf	inf
39641	inf	inf
39642	inf	inf
39643	inf	12729
39644	inf	12729
39645	inf	12729
39646	inf	12729
39647	inf	12729
39648	inf	12729
39649	inf	12729
39650	inf	12729
39651	inf	12729
39652	inf	12729
39653	inf	12729
39654	inf	12729
39655	inf	12729
39656	inf	12729
39657	inf	12729
39658	inf	12729
39659	inf	12729
39660	inf	12729
39661	inf	12729
39662	inf	12729
39663	inf	12729
39664	inf	12729
39665	inf	12729
39666	inf	12729
39667	inf	12729
39668	inf	12729
39669	inf	12729
39670	inf	12729
39671	inf	12729
39672	inf	12729
39673	inf	12729
39674	inf	12729
39675	inf	12729
39676	inf	12729
39677	inf	12729
39678	inf	12729
39679	inf	12729
39680	inf	12729
39681	inf	12729
39682	inf	12729
39683	inf	12729
39684	inf	12729
39685	inf	12729
39686	inf	12729
39687	inf	12729
39688	inf	12729
39689	inf	12729
39690	inf	12729
39691	inf	12729
39692	inf	12729
39693	inf	12729
39694	inf	12729
39695	inf	12729
39696	inf	12729
39697	inf	12729
39698	inf	12729
39699	inf	12729
39700	inf	12729
39701	inf	12729
39702	inf	12729
39703	inf	12729
39704	inf	12729
39705	inf	12729
39706	inf	12729
39707	inf	12729
39708	inf	12729
39709	inf	12729
39710	inf	12729
39711	inf	12729
39712	inf	12729
39713	inf	12729
39714	inf	12729
39715	inf	12729
39716	12729	12729
39717	inf	12729
39718	inf	12729
39719	inf	12729
39720	inf	12729
39721	inf	12729
39722	inf	12729
39723	inf	12729
39724	inf	12729
39725	inf	12729
39726	inf	12729
39727	inf	12729
39728	inf	12729
39729	inf	12729
39730	inf	13009
39731	inf	13009
39732	inf	13009
39733	inf	13009
39734	inf	13009
39735	inf	13009
39736	inf	13009
39737	inf	13009
39738	inf	13009
39739	inf	13009
39740	inf	13009
39741	inf	13009
39742	inf	13009
39743	inf	13009
39744	inf	13009
39745	inf	13009
39746	inf	13009
39747	inf	13009
39748	inf	13009
39749	inf	13009
39750	inf	13009
39751	inf	13009
39752	inf	13009
39753	inf	13009
39754	inf	13009
39755	inf	13009
39756	inf	13009
39757	inf	13009
39758	inf	13009
39759	inf	13009
39760	inf	13009
39761	inf	13009
39762	inf	13009
39763	inf	13009
39764	inf	13009
39765	inf	13009
39766	inf	13009
39767	inf	13009
39768	inf	13009
39769	inf	13009
39770	inf	13009
39771	inf	13009
39772	inf	13009
39773	inf	13009
39774	inf	13009
39775	inf	13009
39776	inf	13009
39777	inf	13009
39778	inf	13009
39779	inf	13009
39780	inf	13009
39781	inf	13009
39782	inf	13009
39783	inf	13009
39784	inf	13009
39785	inf	13009
39786	inf	13009
39787	inf	13009
39788	inf	13009
39789	inf	13009
39790	inf	13009
39791	inf	13009
39792	inf	13009
39793	inf	13009
39794	inf	13009
39795	inf	13009
39796	inf	13009
39797	inf	13009
39798	inf	13009
39799	inf	13009
39800	inf	13009
39801	inf	13009
39802	inf	13009
39803	inf	13009
39804	inf	13009
39805	inf	13009
39806	inf	13009
39807	inf	13009
39808	inf	13009
39809	inf	13009
39810	inf	13009
39811	inf	13009
39812	inf	13009
39813	inf	13009
39814	inf	13009
39815	inf	13009
39816	inf	13009
39817	18000	18000
39818	18000	18000
39819	18000	18000
39820	18000	18000
39821	18000	18000
39822	18000	18000
39823	18000	18000
39824	18000	18000
39825	18000	18000
39826	18000	18000
39827	18000	18000
39828	18000	18000
39829	18000	18000
39830	18000	18000
39831	18000	18000
39832	18000	18000
39833	18000	18000
39834	18000	18000
39835	18000	18000
39836	18000	18000
39837	18000	18000
39838	18000	18000
39839	18000	18000
39840	18000	18000
39841	18000	18000
39842	18000	18000
39843	18000	18000
39844	18000	18000
39845	18000	18000
39846	18000	18000
39847	18000	18000
39848	18000	18000
39849	18000	18000
39850	18000	18000
39851	18000	18000
39852	18000	18000
39853	18000	18000
39854	18000	18000
39855	18000	18000
39856	18000	18000
39857	18000	18000
39858	18000	18000
39859	18000	18000
39860	18000	18000
39861	18000	18000
39862	18000	18000
39863	18000	18000
39864	18000	18000
39865	18000	18000
39866	18000	18000
39867	18000	18000
39868	18000	18000
39869	18000	18000
39870	18000	18000
39871	18000	18000
39872	18000	18000
39873	18000	18000
39874	18000	18000
39875	18000	18000
39876	18000	18000
39877	18000	18000
39878	18000	18000
39879	18000	18000
39880	18000	18000
39881	18000	18000
39882	18000	18000
39883	18000	18000
39884	18000	18000
39885	18000	18000
39886	18000	18000
39887	18000	18000
39888	18000	18000
39889	18000	18000
39890	18000	18000
39891	18000	18000
39892	18000	18000
39893	18000	18000
39894	18000	18000
39895	18000	18000
39896	18000	18000
39897	18000	18000
39898	18000	18000
39899	18000	18000
39900	18000	18000
39901	18000	18000
39902	18000	18000
39903	18000	18000
39904	3090	3010
39905	inf	inf
39906	inf	inf
39907	2110	2110
39908	2110	2110
39909	2110	2110
39910	2110	2110
39911	2110	2110
39912	2110	2110
39913	2110	2110
39914	2110	2110
39915	2110	2110
39916	2110	2110
39917	2110	2110
39918	2110	2110
39919	2110	2110
39920	2110	2110
39921	2110	2110
39922	2110	2110
39923	2110	2110
39924	2110	2110
39925	2110	2110
39926	2110	2110
39927	2110	2110
39928	2110	2110
39929	2110	2110
39930	2110	2110
39931	2110	2110
39932	2110	2110
39933	2110	2110
39934	2110	2110
39935	11020	11020
39936	11020	11020
39937	11020	11020
39938	11020	11020
39939	11020	11020
39940	11020	11020
39941	11020	11020
39942	11020	11020
39943	11020	11020
39944	11020	11020
39945	11020	11020
39946	11020	11020
39947	11020	11020
39948	11020	11020
39949	11020	11020
39950	11020	11020
39951	11020	11020
39952	11020	11020
39953	11020	11020
39954	11020	11020
39955	11020	11020
39956	11020	11020
39957	11020	11020
39958	11020	11020
39959	11020	11020
39960	11020	11020
39961	11020	11020
39962	11020	11020
39963	11020	11020
39964	11020	11020
39965	11020	11020
39966	11020	11020
39967	11020	11020
39968	11020	11020
39969	11020	11020
39970	11020	11020
39971	11020	11020
39972	11020	11020
39973	11020	11020
39974	11020	11020
39975	11020	11020
39976	11020	11020
39977	11020	11020
39978	11020	11020
39979	11020	11020
39980	11020	11020
39981	11020	11020
39982	11020	11020
39983	11020	11020
39984	11020	11020
39985	11020	11020
39986	11020	11020
39987	11020	11020
39988	11020	11020
39989	11020	11020
39990	11020	11020
39991	11020	11020
39992	11020	11020
39993	11020	11020
39994	11020	11020
39995	11020	11020
39996	11020	11020
39997	11020	11020
39998	11020	11020
39999	11020	11020
40000	11020	11020
40001	11020	11020
40002	11020	11020
40003	11020	11020
40004	11020	11020
40005	inf	11020
40006	11020	11020
40007	11020	11020
40008	11020	11020
40009	11020	11020
40010	11020	11020
40011	11020	11020
40012	11020	11020
40013	11020	11020
40014	11020	11020
40015	11020	11020
40016	11020	11020
40017	11020	11020
40018	11020	11020
40019	11020	11020
40020	11020	11020
40021	11020	11020
40022	11020	11020
40023	inf	11730
40024	inf	11730
40025	inf	11730
40026	inf	11730
40027	inf	11730
40028	inf	11730
40029	inf	11730
40030	inf	11730
40031	inf	11730
40032	inf	11730
40033	inf	11730
40034	inf	11730
40035	inf	11730
40036	inf	11730
40037	inf	11730
40038	inf	11730
40039	inf	11730
40040	inf	11730
40041	inf	11730
40042	inf	11730
40043	inf	11730
40044	inf	11730
40045	inf	11730
40046	inf	11730
40047	inf	11730
40048	inf	11730
40049	inf	11730
40050	inf	11730
40051	inf	11730
40052	inf	11730
40053	inf	11730
40054	inf	11730
40055	inf	11730
40056	inf	11730
40057	inf	11730
40058	inf	11730
40059	inf	11730
40060	inf	11730
40061	inf	11730
40062	inf	11730
40063	inf	11730
40064	inf	11730
40065	inf	11730
40066	inf	11730
40067	inf	11730
40068	inf	11730
40069	inf	11730
40070	inf	11730
40071	inf	11730
40072	inf	11730
40073	inf	11730
40074	inf	11730
40075	inf	11730
40076	inf	11730
40077	inf	11730
40078	inf	11730
40079	inf	11730
40080	inf	11730
40081	inf	11730
40082	inf	11730
40083	inf	11730
40084	inf	11730
40085	inf	11730
40086	inf	11730
40087	inf	11730
40088	inf	11730
40089	inf	11730
40090	inf	11730
40091	inf	11730
40092	inf	11730
40093	inf	11730
40094	inf	11730
40095	inf	11730
40096	11730	11730
40097	inf	11730
40098	inf	11730
40099	inf	11730
40100	inf	11730
40101	inf	11730
40102	inf	11730
40103	inf	11730
40104	inf	11730
40105	inf	11730
40106	inf	11730
40107	inf	11730
40108	inf	11730
40109	inf	11730
40110	11130	11130
40111	11130	11130
40112	11130	11130
40113	11130	11130
40114	11130	11130
40115	11130	11130
40116	11130	11130
40117	11130	11130
40118	11130	11130
40119	11130	11130
40120	11130	11130
40121	11130	11130
40122	11130	11130
40123	11130	11130
40124	11130	11130
40125	11130	11130
40126	11130	11130
40127	11130	11130
40128	11130	11130
40129	11130	11130
40130	11130	11130
40131	11130	11130
40132	11130	11130
40133	11130	11130
40134	11130	11130
40135	11130	11130
40136	11130	11130
40137	11130	11130
40138	11130	11130
40139	11130	11130
40140	11130	11130
40141	11130	11130
40142	11130	11130
40143	11130	11130
40144	11130	11130
40145	11130	11130
40146	11130	11130
40147	11130	11130
40148	11130	11130
40149	11130	11130
40150	11130	11130
40151	11130	11130
40152	11130	11130
40153	11130	11130
40154	11130	11130
40155	11130	11130
40156	11130	11130
40157	11130	11130
40158	11130	11130
40159	11130	11130
40160	11130	11130
40161	11130	11130
40162	11130	11130
40163	11130	11130
40164	11130	11130
40165	11130	11130
40166	11130	11130
40167	11130	11130
40168	11130	11130
40169	11130	11130
40170	11130	11130
40171	11130	11130
40172	11130	11130
40173	11130	11130
40174	11130	11130
40175	11130	11130
40176	11130	11130
40177	11130	11130
40178	11130	11130
40179	11130	11130
40180	11130	11130
40181	11130	11130
40182	11130	11130
40183	11130	11130
40184	11130	11130
40185	11130	11130
40186	11130	11130
40187	11130	11130
40188	11130	11130
40189	11130	11130
40190	11130	11130
40191	11130	11130
40192	11130	11130
40193	11130	11130
40194	11130	11130
